date,cpi,cpi_mom_l1,cpi_mom_l2,cpi_mom_l3,cpi_mom_l4,cpi_mom_l5,cpi_mom_l6,cpi_mom_l7,cpi_mom_l8,cpi_mom_l9,cpi_mom_l10,cpi_mom_l11,cpi_mom_l12,cpi_yoy_l1,cpi_yoy_l2,cpi_yoy_l3,cpi_yoy_l4,cpi_yoy_l5,cpi_yoy_l6,cpi_yoy_l7,cpi_yoy_l8,cpi_yoy_l9,cpi_yoy_l10,cpi_yoy_l11,cpi_yoy_l12,spi_mom_l1,spi_mom_l2,spi_mom_l3,spi_mom_l4,spi_mom_l5,spi_mom_l6,spi_mom_l7,spi_mom_l8,spi_mom_l9,spi_mom_l10,spi_mom_l11,spi_mom_l12,spi_yoy_l1,spi_yoy_l2,spi_yoy_l3,spi_yoy_l4,spi_yoy_l5,spi_yoy_l6,spi_yoy_l7,spi_yoy_l8,spi_yoy_l9,spi_yoy_l10,spi_yoy_l11,spi_yoy_l12,wpi_mom_l1,wpi_mom_l2,wpi_mom_l3,wpi_mom_l4,wpi_mom_l5,wpi_mom_l6,wpi_mom_l7,wpi_mom_l8,wpi_mom_l9,wpi_mom_l10,wpi_mom_l11,wpi_mom_l12,wpi_yoy_l1,wpi_yoy_l2,wpi_yoy_l3,wpi_yoy_l4,wpi_yoy_l5,wpi_yoy_l6,wpi_yoy_l7,wpi_yoy_l8,wpi_yoy_l9,wpi_yoy_l10,wpi_yoy_l11,wpi_yoy_l12,er_yoy_l1,er_yoy_l2,er_yoy_l3,er_yoy_l4,er_yoy_l5,er_yoy_l6,er_yoy_l7,er_yoy_l8,er_yoy_l9,er_yoy_l10,er_yoy_l11,er_yoy_l12,er_mom_l1,er_mom_l2,er_mom_l3,er_mom_l4,er_mom_l5,er_mom_l6,er_mom_l7,er_mom_l8,er_mom_l9,er_mom_l10,er_mom_l11,er_mom_l12
1987-11-30,5.549738219895262,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,-0.18756512678012038,1.7026988837077761,-0.5480607082630651,-0.1473374026520924,-0.5026178010471338,0.0,1.1866920957830374,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,4.123487209218046,4.470571159010084,3.0581039755351647,3.175293605915619,3.7260752492540794,4.584945608527424,4.015393552134783,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,1.923735195454257,1.4374999999999805,-0.15946751716009455,-0.40740229250102455,-1.5967928246245933,0.15652647339052805,0.3619971313434833,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,7.833911338587396,5.971997172138055,3.612118628316585,1.985715011884026,1.6699840984907954,2.8306002008092523,1.4324909327737556,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,0.3138646288209701,0.756221641688426,0.5321722302854548,0.5350194552529386,0.20190767945413857,0.4405594405594515,1.0529291216168302,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,6.536231884057964,5.92656837236194,5.643111337061546,4.863023626612573,4.7986601616544,5.061809670104589,4.387181546098229,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,4.811244215402333,6.796227591936077,8.31148750922579,7.943556962183673,7.943556962183673,7.943556962183673,7.943556962183673,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408,0.16885116233535946,-0.014777707248259109,0.3408545701074406,0.0,0.0,0.0,1.0853356853410823
1987-12-31,4.760907504362999,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,-0.18756512678012038,1.7026988837077761,-0.5480607082630651,-0.1473374026520924,-0.5026178010471338,0.0,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,4.123487209218046,4.470571159010084,3.0581039755351647,3.175293605915619,3.7260752492540794,4.584945608527424,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,1.923735195454257,1.4374999999999805,-0.15946751716009455,-0.40740229250102455,-1.5967928246245933,0.15652647339052805,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,7.833911338587396,5.971997172138055,3.612118628316585,1.985715011884026,1.6699840984907954,2.8306002008092523,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,0.3138646288209701,0.756221641688426,0.5321722302854548,0.5350194552529386,0.20190767945413857,0.4405594405594515,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,6.536231884057964,5.92656837236194,5.643111337061546,4.863023626612573,4.7986601616544,5.061809670104589,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,4.811244215402333,6.796227591936077,8.31148750922579,7.943556962183673,7.943556962183673,7.943556962183673,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408,0.16885116233535946,-0.014777707248259109,0.3408545701074406,0.0,0.0,0.0
1988-01-31,5.142776959236639,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,-0.18756512678012038,1.7026988837077761,-0.5480607082630651,-0.1473374026520924,-0.5026178010471338,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,4.123487209218046,4.470571159010084,3.0581039755351647,3.175293605915619,3.7260752492540794,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,1.923735195454257,1.4374999999999805,-0.15946751716009455,-0.40740229250102455,-1.5967928246245933,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,7.833911338587396,5.971997172138055,3.612118628316585,1.985715011884026,1.6699840984907954,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,0.3138646288209701,0.756221641688426,0.5321722302854548,0.5350194552529386,0.20190767945413857,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,6.536231884057964,5.92656837236194,5.643111337061546,4.863023626612573,4.7986601616544,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,4.811244215402333,6.796227591936077,8.31148750922579,7.943556962183673,7.943556962183673,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408,0.16885116233535946,-0.014777707248259109,0.3408545701074406,0.0,0.0
1988-02-29,5.838954468802715,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,-0.18756512678012038,1.7026988837077761,-0.5480607082630651,-0.1473374026520924,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,4.123487209218046,4.470571159010084,3.0581039755351647,3.175293605915619,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,1.923735195454257,1.4374999999999805,-0.15946751716009455,-0.40740229250102455,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,7.833911338587396,5.971997172138055,3.612118628316585,1.985715011884026,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,0.3138646288209701,0.756221641688426,0.5321722302854548,0.5350194552529386,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,6.536231884057964,5.92656837236194,5.643111337061546,4.863023626612573,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,4.811244215402333,6.796227591936077,8.31148750922579,7.943556962183673,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408,0.16885116233535946,-0.014777707248259109,0.3408545701074406,0.0
1988-03-31,7.595026141020211,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,-0.18756512678012038,1.7026988837077761,-0.5480607082630651,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,4.123487209218046,4.470571159010084,3.0581039755351647,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,1.923735195454257,1.4374999999999805,-0.15946751716009455,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,7.833911338587396,5.971997172138055,3.612118628316585,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,0.3138646288209701,0.756221641688426,0.5321722302854548,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,6.536231884057964,5.92656837236194,5.643111337061546,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,4.811244215402333,6.796227591936077,8.31148750922579,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408,0.16885116233535946,-0.014777707248259109,0.3408545701074406
1988-04-30,7.759638763459553,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,-0.18756512678012038,1.7026988837077761,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,4.123487209218046,4.470571159010084,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,1.923735195454257,1.4374999999999805,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,7.833911338587396,5.971997172138055,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,0.3138646288209701,0.756221641688426,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,6.536231884057964,5.92656837236194,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,4.811244215402333,6.796227591936077,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408,0.16885116233535946,-0.014777707248259109
1988-05-31,8.073496659242775,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,-0.18756512678012038,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,4.123487209218046,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,1.923735195454257,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,7.833911338587396,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,0.3138646288209701,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,6.536231884057964,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,4.811244215402333,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408,0.16885116233535946
1988-06-30,7.36280279184347,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,1.7121380846324863,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,5.5924855491329195,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,2.290435249865652,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,8.39149365211802,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,1.9045027887362398,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,8.44733984799133,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,2.6855359652333988,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697,0.2728258174626408
1988-07-31,10.079826816398342,1.0432766615146916,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,1.1495825920350367,7.36280279184347,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,5.59325666119006,1.5172242258425284,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,0.8930330290892519,7.2033620066977555,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,6.5090808262858735,1.0254179354918902,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,2.856761447069811,8.503537578427434,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,11.135150728400433,2.8175136051814764,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,4.240626144590265,1.151206928738313,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174,0.5806751997355697
1988-08-31,10.944537815126033,3.7093690248565903,1.0432766615146916,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,0.6291435529698353,10.079826816398342,7.36280279184347,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,5.751457415043371,4.8511576626240505,1.5172242258425284,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,1.405792385291238,11.40904653433128,7.2033620066977555,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,7.005013391937354,3.580216535433056,1.0254179354918902,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,0.5256327060350285,9.266709928617756,8.503537578427434,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,10.13081188681928,3.5994420178828923,2.8175136051814764,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,4.058259713415757,1.345592429784248,1.151206928738313,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515,0.6248713668275174
1988-09-30,10.155779902386852,1.4196165191740384,3.7093690248565903,1.0432766615146916,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,0.5512605042016672,10.944537815126033,10.079826816398342,7.36280279184347,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,5.777934936350748,2.3133543638275356,4.8511576626240505,1.5172242258425284,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,1.0204736538091508,12.406135678069452,11.40904653433128,7.2033620066977555,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,7.543044547690592,1.5203705903314102,3.580216535433056,1.0254179354918902,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,0.5293396165515274,10.347943967464989,9.266709928617756,8.503537578427434,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,10.745270942966844,3.748103790147095,3.5994420178828923,2.8175136051814764,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,3.334183282946279,0.7692647286051679,1.345592429784248,1.151206928738313,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903,-0.21078467578361515
1988-10-31,10.415696707682054,-0.1636066169787176,1.4196165191740384,3.7093690248565903,1.0432766615146916,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,0.5214949521963108,10.155779902386852,10.944537815126033,10.079826816398342,7.36280279184347,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,6.201878929151672,0.4967454607742505,2.3133543638275356,4.8511576626240505,1.5172242258425284,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,0.10165184243964287,11.823379923761124,12.406135678069452,11.40904653433128,7.2033620066977555,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,7.615600027320535,0.6084006084006166,1.5203705903314102,3.580216535433056,1.0254179354918902,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,0.3531753676234928,10.434726770692881,10.347943967464989,9.266709928617756,8.503537578427434,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,10.43742491696702,4.544005283594665,3.748103790147095,3.5994420178828923,2.8175136051814764,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,3.0627841044542636,0.5547462843499051,0.7692647286051679,1.345592429784248,1.151206928738313,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616,0.17991550803357903
1988-11-30,11.197089947089944,0.7586792910900586,-0.1636066169787176,1.4196165191740384,3.7093690248565903,1.0432766615146916,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,0.5653475224476123,10.415696707682054,10.155779902386852,10.944537815126033,10.079826816398342,7.36280279184347,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,5.549738219895262,1.5510482358956912,0.4967454607742505,2.3133543638275356,4.8511576626240505,1.5172242258425284,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,-0.13328255902512742,13.442498095963451,11.823379923761124,12.406135678069452,11.40904653433128,7.2033620066977555,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,7.08452429563089,0.1802535178509146,0.6084006084006166,1.5203705903314102,3.580216535433056,1.0254179354918902,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,0.6334783721525294,10.244433068850745,10.434726770692881,10.347943967464989,9.266709928617756,8.503537578427434,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,9.97902097902099,4.976868954385805,4.544005283594665,3.748103790147095,3.5994420178828923,2.8175136051814764,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.687352965036104,0.594709697798157,0.5547462843499051,0.7692647286051679,1.345592429784248,1.151206928738313,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356,-0.26370528660900616
1988-12-31,10.788298793896178,1.277031504126258,0.7586792910900586,-0.1636066169787176,1.4196165191740384,3.7093690248565903,1.0432766615146916,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,-0.7473544973544799,11.197089947089944,10.415696707682054,10.155779902386852,10.944537815126033,10.079826816398342,7.36280279184347,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,4.760907504362999,1.4937898623699208,1.5510482358956912,0.4967454607742505,2.3133543638275356,4.8511576626240505,1.5172242258425284,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,-1.0931045440101816,15.290753098188748,13.442498095963451,11.823379923761124,12.406135678069452,11.40904653433128,7.2033620066977555,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,5.748454168648487,0.23216669568753012,0.1802535178509146,0.6084006084006166,1.5203705903314102,3.580216535433056,1.0254179354918902,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,0.5404718000890041,9.804794302791375,10.244433068850745,10.434726770692881,10.347943967464989,9.266709928617756,8.503537578427434,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,10.088421638933376,6.72118069405665,4.976868954385805,4.544005283594665,3.748103790147095,3.5994420178828923,2.8175136051814764,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,1.3669181471566594,1.3935282684842898,0.594709697798157,0.5547462843499051,0.7692647286051679,1.345592429784248,1.151206928738313,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633,-0.3151176705225356
1989-01-31,11.183771520085406,-1.1122345803842193,1.277031504126258,0.7586792910900586,-0.1636066169787176,1.4196165191740384,3.7093690248565903,1.0432766615146916,0.1031459515214106,1.858296670825399,1.1020381066188634,0.5138128920325835,-0.13993469714135287,10.788298793896178,11.197089947089944,10.415696707682054,10.155779902386852,10.944537815126033,10.079826816398342,7.36280279184347,8.073496659242775,7.759638763459553,7.595026141020211,5.838954468802715,5.142776959236639,-1.0418389283942342,1.4937898623699208,1.5510482358956912,0.4967454607742505,2.3133543638275356,4.8511576626240505,1.5172242258425284,0.2618453865336656,2.5116635776826435,0.65615953682856,0.5367998965205123,-0.648975133329055,15.350510826961393,15.290753098188748,13.442498095963451,11.823379923761124,12.406135678069452,11.40904653433128,7.2033620066977555,8.019881783987115,9.810364893544211,8.6597222222222,7.779241489287925,6.767021129678219,-0.2142567606694179,0.23216669568753012,0.1802535178509146,0.6084006084006166,1.5203705903314102,3.580216535433056,1.0254179354918902,0.012430853378098128,0.7388391459520083,0.32665368427666763,0.220347519516495,0.4553503668100145,8.98052112319756,9.804794302791375,10.244433068850745,10.434726770692881,10.347943967464989,9.266709928617756,8.503537578427434,9.447694191266475,9.777565502183382,9.796507630963823,10.021425115764737,10.366870483602009,7.067687224543695,6.72118069405665,4.976868954385805,4.544005283594665,3.748103790147095,3.5994420178828923,2.8175136051814764,1.9246625498031023,1.9055894730671152,1.6901446840908552,1.8548134756458001,1.4561531597306665,0.00854312945510749,1.3935282684842898,0.594709697798157,0.5547462843499051,0.7692647286051679,1.345592429784248,1.151206928738313,0.18759918385853336,0.19705496527402389,0.17863339761861052,0.39293852910771143,0.08803169140889633
